MOD_MAKER,MOD_MODEL,MOD_POWER,MOD_QNT,INV_MAKER,INV_POWER,INV_QNT,TOTAL_kWh,inv_total_power,kWp,ISF,CITY_IBGE,monocristalline,p_type,monofacial,TC_Isc,TC_Voc,TC_Pmax,module_efficiency,INV_MODEL,inv_max_efficiency,inv_Euro_efficiency,number_of_MPPTs,number_of_DC_inputs,DC_inputs_over_MPPTs,geocodigo,latitude,longitude,diffuse,direct_normal,global_horizontal,tilted_latitude,final_yield,hours_peak_sun,PR_GHI,CUF,total_number_of_MPPTs,total_number_of_DC_inputs,outliers,final_yield_estimated,Tmax_mean,Tmax_median,Tmax_min,Tmax_max,Tmax_sd,Tmax_var,Tmax_sum,Tmax_skew,Tmax_kurt,Tmin_mean,Tmin_median,Tmin_min,Tmin_max,Tmin_sd,Tmin_var,Tmin_sum,Tmin_skew,Tmin_kurt,prec_mean,prec_median,prec_min,prec_max,prec_sd,prec_var,prec_sum,prec_skew,prec_kurt,RH_mean,RH_median,RH_min,RH_max,RH_sd,RH_var,RH_sum,RH_skew,RH_kurt,WS_mean,WS_median,WS_min,WS_max,WS_sd,WS_var,WS_sum,WS_skew,WS_kurt
HONOR,HY-M10-144H,555,15,SAJ,8,1,12069.49,8,8.325,1.040625,Rolim de Moura,TRUE,FALSE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1449.7885885885887,1691.41,85.71479349114577,17.222445776255707,2,3,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
SUNOVA,SS-555-72MDH,555,16,SAJ,6,1,11914.32,6,8.88,1.48,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1341.7027027027025,1709.66,78.47775012006495,22.668036529680364,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,24,SAJ,10,1,18031.22,10,13.32,1.332,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1353.6951951951953,1642.865,82.39844388888893,20.583584474885846,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,9,SAJ,4,1,7661.17,4,4.995,1.24875,Cerejeiras,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2,98.9,97.5,2,2,1,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1533.7677677677677,1739.955,88.14985259778373,21.864069634703196,2,2,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-555-72MDH,555,20,SAJ,10,1,15618.22,10,11.1,1.11,Buritis,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100452,-10.212081819981606,-63.82862918750651,2184,3070,4501,4556,1407.0468468468468,1642.865,85.64592019714625,17.829018264840183,3,3,FALSE,1273.6281953673758,32.783836364746094,32.67143630981445,19.537492752075195,37.62764358520508,2.5040364265441895,6.270197868347168,11966.1005859375,-0.5741534233093262,4.345826148986816,22.142274856567383,22.596668243408203,12.57316780090332,24.81841468811035,1.679079532623291,2.819308042526245,8081.93017578125,-2.008176326751709,8.16396427154541,6.600727081298828,2.849665880203247,0,40.92531967163086,8.537229537963867,72.88429260253906,2409.265380859375,1.5301152467727661,4.805596351623535,79.36900329589844,80.70866394042969,60.629920959472656,92.91338348388672,8.308608055114746,69.03296661376953,28969.685546875,-0.28815528750419617,1.8250274658203125,0.843274712562561,0.8267716765403748,0.35433071851730347,2.8346457481384277,0.24324434995651245,0.05916781350970268,307.7952880859375,1.9748655557632446,15.764384269714355
SUNOVA,SS-555-72MDH,555,21,SAJ,10,1,15534.43,10,11.655,1.1655,Cacoal,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R6-S3,98.2,98.7,3,3,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1332.855426855427,1687.03,79.00602993754865,17.733367579908677,3,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
DAH,DHM72X10-FS,555,22,SAJ,10,1,14833.99,10,12.21,1.221,Corumbiara,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R6-S3,98.2,98.7,3,3,1,1100072,-12.9982016666667,-60.942153333333295,2089,3660,4728,4820,1214.9049959049958,1725.72,70.39989082267087,16.933778538812785,3,3,FALSE,1337.861388068641,32.654510498046875,32.60307693481445,17.45246696472168,38.72142791748047,2.7173502445220947,7.3839921951293945,11918.896484375,-0.7457647919654846,5.358573913574219,21.48874282836914,21.70796775817871,9.736167907714844,25.69002342224121,2.07326078414917,4.298410415649414,7843.3916015625,-1.6556035280227661,8.373135566711426,4.592331409454346,1.5793328285217285,0,75.53330993652344,7.803380012512207,60.892738342285156,1676.200927734375,3.8559887409210205,26.462997436523438,73.495849609375,74.80314636230469,50.393699645996094,91.33858489990234,10.30210018157959,106.13327026367188,26825.984375,-0.32367947697639465,1.9019447565078735,1.063153862953186,1.0629920959472656,0.29527559876441956,2.8346457481384277,0.38485532999038696,0.14811362326145172,388.0511779785156,0.7172104120254517,4.561348915100098
DAH,DHM72X10,550,14,RENAC,8,1,11255.8,8,7.7,0.9625,Santa Luzia D'Oeste,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.28,NAC-DS,98.1,97.5,2,3,1.5,1100296,-11.907932777777798,-61.77747888888889,2127,3465,4666,4746,1461.7922077922076,1703.09,85.83176507361371,16.061358447488583,2,3,FALSE,1320.3175204586037,33.054237365722656,32.910701751708984,18.8196964263916,39.097415924072266,2.802809715270996,7.855742931365967,12064.796875,-0.5739033222198486,4.423735618591309,21.74135398864746,21.998504638671875,11.060670852661133,25.331125259399414,1.988830804824829,3.9554481506347656,7935.59375,-1.3744341135025024,6.568479537963867,4.39327335357666,1.6411328315734863,0,41.52958679199219,6.650291442871094,44.226375579833984,1603.544677734375,2.5792579650878906,11.162006378173828,75.12889862060547,76.3779525756836,51.968502044677734,91.33858489990234,9.250659942626953,85.57470703125,27422.046875,-0.4145897328853607,2.1299149990081787,0.9565311074256897,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3158721923828125,0.09977524727582932,349.13385009765625,1.324853777885437,8.310249328613281
SUNOVA,SS-555-72MDH,555,11,DEYE,2,3,9580,6,6.105,1.0175,Espigão D'Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,SUN-G3,96.5,95,3,3,1,1100098,-11.530425165725323,-61.0165679480492,2130,3442,4659,4733,1569.2055692055692,1700.535,92.27716978513051,18.226788432267885,9,9,FALSE,1318.3367612123093,33.39765930175781,33.32087326049805,19.1956844329834,39.57594680786133,2.8421754837036133,8.077960968017578,12190.146484375,-0.5906710028648376,4.417194843292236,22.06480598449707,22.271949768066406,11.393933296203613,25.775474548339844,1.9805431365966797,3.922550916671753,8053.654296875,-1.345323085784912,6.6443963050842285,4.353427886962891,1.8265328407287598,0,30.378124237060547,6.115703105926514,37.40182113647461,1589.0010986328125,1.9228811264038086,6.849632263183594,75.54740905761719,75.9842529296875,51.18110275268555,91.73228454589844,10.222766876220703,104.50495910644531,27574.802734375,-0.3515133559703827,2.0006766319274902,0.9322618842124939,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.31223466992378235,0.09749048948287964,340.2756042480469,1.4400917291641235,8.900338172912598
DAH,DHM72X10-FS,555,10,SAJ,4,1,8941.97,4,5.55,1.3875,Cerejeiras,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-S2,98.9,97.5,2,2,1,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1611.1657657657656,1739.955,92.59812844388307,25.519320776255704,2,2,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
SUNOVA,SS-72MDH,550,14,RENAC,10.5,1,10001.4,10.5,7.7,0.733333333333333,Cacoal,TRUE,TRUE,TRUE,0.048,-0.28,-0.35,21.28,R1-DS,98.1,97.5,2,4,2,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1298.8831168831168,1687.03,76.99229515083412,10.873450750163078,2,4,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
OSDA,ODA560-36V-MH,560,20,RENAC,6,2,10565.7,12,11.2,0.933333333333333,Rolim de Moura,TRUE,FALSE,TRUE,0.046,-0.25,-0.3,21.68,NAC-DS,97.8,97.2,2,2,1,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,943.3660714285716,1691.41,55.773944308510146,10.051084474885846,4,4,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
DAH,DHM72X10-FS,555,60,SAJ,30,1,44242.33,30,33.3,1.11,Colorado do Oeste,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R6-T3-32,98.8,97.5,3,6,2,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1328.5984984984987,1709.66,77.71126998926678,16.83498097412481,3,6,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
OSDA,ODA560-36V-MH,560,11,SAJ,6,1,7721.69,6,6.16,1.02666666666667,Cacoal,TRUE,FALSE,TRUE,0.046,-0.25,-0.3,21.68,R5-S2-15,98.2,97.6,2,2,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1253.5211038961038,1687.03,74.3034269631307,14.69119101978691,2,2,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SUNOVA,SS-72MDH,550,30,RENAC,8,2,24835,16,16.5,1.03125,Nova Brasilândia D'Oeste,TRUE,TRUE,TRUE,0.048,-0.28,-0.35,21.28,R1-DS,97.8,97.2,2,3,1.5,1100148,-11.7262866666667,-62.3176944444444,2154,3322,4597,4671,1505.1515151515152,1677.905,89.70421538475154,17.719035388127853,4,6,FALSE,1300.792893602272,32.72827911376953,32.56889724731445,18.529159545898438,38.55052185058594,2.730926752090454,7.457961082458496,11945.822265625,-0.5526556968688965,4.428772449493408,21.566165924072266,21.827600479125977,10.90685749053955,24.886775970458984,1.909236192703247,3.6451828479766846,7871.650390625,-1.5690112113952637,7.292647361755371,4.674110412597656,1.9363994598388672,0,52.735984802246094,6.904331207275391,47.6697883605957,1706.05029296875,2.62768816947937,12.944080352783203,76.181640625,77.16535186767578,52.362205505371094,91.73228454589844,9.333220481872559,87.10900115966797,27806.298828125,-0.427855908870697,2.1385414600372314,0.9172149896621704,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.30951571464538574,0.09579996764659882,334.7834777832031,1.0457087755203247,7.016848087310791
JINKO,JKM-N-78HL4-V,605,20,RENAC,8,2,15133.7,16,12.1,0.75625,Novo Horizonte do Oeste,TRUE,FALSE,TRUE,0.046,-0.25,-0.3,21.64,R1-DS,97.8,97.2,2,3,1.5,1100502,-11.7090533333333,-61.9993516666667,2135,3422,4651,4726,1250.719008264463,1697.615,73.67506815529215,10.797445776255708,4,6,FALSE,1316.0730363594014,33.25819778442383,33.115787506103516,19.076051712036133,39.3366813659668,2.8081042766571045,7.8854498863220215,12139.2431640625,-0.5567557215690613,4.37356424331665,21.980852127075195,22.254859924316406,11.317026138305664,25.536211013793945,1.9613012075424194,3.8467020988464355,8023.01123046875,-1.4190517663955688,6.839119911193848,4.272062301635742,1.338999629020691,0,36.997589111328125,6.41586446762085,41.1633186340332,1559.3028564453125,2.2514169216156006,8.862987518310547,75.77823638916016,76.77165222167969,52.362205505371094,91.73228454589844,9.5806884765625,91.78958892822266,27659.0546875,-0.37287095189094543,2.0387508869171143,0.9500592947006226,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.32050028443336487,0.10272043943405151,346.77166748046875,1.2791173458099365,8.006670951843262
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,9863.97,8,8.88,1.11,Machadinho D'Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100130,-9.42556248,-61.9995925724466,2179,3052,4507,4557,1110.8074324324323,1645.055,67.52403004352027,14.075299657534245,2,3,FALSE,1275.325989007057,32.993507385253906,32.910701751708984,20.631275177001953,37.93526840209961,2.570005178451538,6.604926109313965,12042.630859375,-0.5112894773483276,3.652256727218628,22.374141693115234,22.73339080810547,14.025849342346191,24.886775970458984,1.5250225067138672,2.3256938457489014,8166.5615234375,-1.8062074184417725,7.561769962310791,5.000662803649902,1.6479995250701904,0,49.74211883544922,7.709905624389648,59.44264221191406,1825.2418212890625,2.4345786571502686,10.202055931091309,79.08963775634766,80.70866394042969,61.8110237121582,92.519683837890625,7.150453090667725,51.12897872924805,28867.716796875,-0.3068236708641052,1.8654192686080933,0.7834106683731079,0.7677165269851685,0.4133858382701874,2.303149700164795,0.175131693482399,0.03067111037671566,285.94488525390625,2.3749961853027344,19.076995849609375
SINE,SN-144M,555,15,SAJ,10,1,9787.95,10,8.325,0.8325,Cacoal,TRUE,TRUE,TRUE,0.06,-0.3,-0.39,21.48,R6-S3,98.2,98.7,3,3,1,1100049,-11.4338650286851,-61.4429442118224,2134,3374,4622,4697,1175.72972972973,1687.03,69.69228346441557,11.17345890410959,3,3,FALSE,1307.8670337676097,33.60478210449219,33.49177551269531,19.69130516052246,40.15701675415039,2.9646542072296143,8.789175033569336,12265.74609375,-0.42270010709762573,3.808727502822876,22.363067626953125,22.511215209960938,11.77846622467041,26.271095275878906,1.9915586709976196,3.966305732727051,8162.51953125,-1.2525891065597534,6.418252944946289,4.467038154602051,1.270332932472229,0,40.54078674316406,6.65342903137207,44.26811981201172,1630.4688720703125,2.2101423740386963,8.760677337646484,75.99395751953125,76.77165222167969,52.362205505371094,91.73228454589844,9.807430267333984,96.1856918334961,27737.794921875,-0.34299129247665405,2.006253719329834,0.9131700992584229,0.8858267664909363,0.35433071851730347,2.8346457481384277,0.33073344826698303,0.10938460379838943,333.3070983886719,1.2250787019729614,7.382097244262695
SINE,SN-144M,555,18,SAJ,10,1,11656.9,10,9.99,0.999,Pimenta Bueno,TRUE,TRUE,TRUE,0.06,-0.3,-0.39,21.48,R6-S3,98.2,98.7,3,3,1,1100189,-11.67753699,-61.1836656736419,2130,3432,4651,4729,1166.856856856857,1697.615,68.73506989846678,13.306963470319635,3,3,FALSE,1316.0730363594014,33.67869186401367,33.59431838989258,19.520401000976562,39.91775131225586,2.8500852584838867,8.12298583984375,12292.72265625,-0.5758540034294128,4.370402812957764,22.338205337524414,22.54539680480957,11.684469223022461,26.083101272583008,1.9862316846847534,3.9451162815093994,8153.44482421875,-1.3201984167099,6.5535993576049805,4.341951847076416,1.7166661024093628,0,30.762657165527344,6.123164176940918,37.49313735961914,1584.8125,1.9563839435577393,7.056417942047119,74.93474578857422,75.9842529296875,51.18110275268555,91.33858489990234,9.645055770874023,93.02710723876953,27351.181640625,-0.41203978657722473,2.1071298122406006,0.9353359937667847,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.31226736307144165,0.0975109115242958,341.39764404296875,1.430726170539856,8.856722831726074
DAH,DHM72X10-FS,555,10,SAJ,4,1,8166.28,4,5.55,1.3875,Cerejeiras,TRUE,TRUE,TRUE,0.05,-0.31,-0.35,21.48,R5-S2,98.9,97.5,2,2,1,1100056,-13.1944161111111,-60.818653333333295,2081,3744,4767,4861,1471.4018018018019,1739.955,84.56550898165767,23.305593607305937,2,2,FALSE,1348.8970467265674,33.0052375793457,32.910701751708984,17.65755271911621,39.029052734375,2.725074291229248,7.42603063583374,12046.912109375,-0.7978705763816833,5.6283040046691895,21.78091812133789,22.083955764770508,9.88143539428711,26.168554306030273,2.107283115386963,4.4406418800354,7950.03515625,-1.6912381649017334,8.405006408691406,4.650650978088379,1.6342661380767822,0,83.38877868652344,8.180216789245605,66.91594696044922,1697.487548828125,4.23270845413208,31.323326110839844,73.47534942626953,74.80314636230469,50.393699645996094,91.33858489990234,10.290268898010254,105.8896255493164,26818.50390625,-0.31982073187828064,1.9031062126159668,1.0686548948287964,1.0629920959472656,0.29527559876441956,2.657480239868164,0.38369154930114746,0.1472191959619522,390.0590515136719,0.5941879749298096,3.8087639808654785
ERA SOLAR,ERAPro-72HC,580,9,RENAC,8,1,4921.8,8,5.22,0.6525,Rolim de Moura,TRUE,FALSE,TRUE,0.043,-0.24,-0.3,22.45,NAC-DS,98.1,97.5,2,3,1.5,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,942.8735632183909,1691.41,55.7448261047523,7.0231164383561655,2,3,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
SUNOVA,SS-555-72MDH,555,13,SAJ,6,1,10010.8,6,7.215,1.2025,Colorado do Oeste,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-3-6K-S2,98.2,97.6,2,2,1,1100064,-13.129307106881699,-60.550155242028296,2116,3565,4684,4781,1387.4982674982675,1709.66,81.15638591873633,19.04642313546423,2,2,FALSE,1325.410901377647,32.11480712890625,32.08182144165039,16.888484954833984,38.242897033691406,2.704080581665039,7.312051296234131,11721.904296875,-0.7613773345947266,5.425337791442871,20.983734130859375,21.16107749938965,9.0781888961792,25.41657829284668,2.0868308544158936,4.354862689971924,7659.0634765625,-1.67902672290802,8.62381362915039,4.857140064239502,1.496932864189148,0,87.3439712524414,8.911462783813477,79.41416931152344,1772.8560791015625,4.306299209594727,30.573333740234375,73.50447845458984,74.80314636230469,50.393699645996094,91.33858489990234,10.31137466430664,106.32444763183594,26829.134765625,-0.3210855722427368,1.906114935874939,1.0697875022888184,1.0629920959472656,0.29527559876441956,2.539370059967041,0.3850565552711487,0.14826855063438416,390.4724426269531,0.5370091795921326,3.5133168697357178
SUNOVA,SS-555-72MDH,555,16,SAJ,8,1,12180.91,8,8.88,1.11,Rolim de Moura,TRUE,TRUE,TRUE,0.048,-0.27,-0.35,21.5,R5-S2-3,98.3,97.8,2,3,1.5,1100288,-11.722258913380701,-61.78578093518539,2140,3392,4634,4710,1371.724099099099,1691.41,81.09944360616875,17.381435502283104,2,3,FALSE,1311.2626210469718,33.386375427246094,33.25251007080078,19.26404571533203,39.61012649536133,2.84541654586792,8.096395492553711,12186.02734375,-0.5260751843452454,4.258552074432373,22.096317291259766,22.32322120666504,11.44520378112793,25.792566299438477,1.9760069847106934,3.9046034812927246,8065.15576171875,-1.3589996099472046,6.663136005401611,4.3303632736206055,1.4007996320724487,0,40.89785385131836,6.684950828552246,44.688568115234375,1580.5826416015625,2.526022434234619,10.957775115966797,75.705963134765625,76.3779525756836,52.362205505371094,91.73228454589844,9.657903671264648,93.27510833740234,27632.677734375,-0.3703235685825348,2.0272791385650635,0.949250340461731,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3193894326686859,0.1020096018910408,346.47637939453125,1.2862876653671265,8.110570907592773
ERA SOLAR,ERAPro-72HC,580,10,RENAC,6,1,7259,6,5.8,0.966666666666667,Santa Luzia D'Oeste,TRUE,FALSE,TRUE,0.043,-0.24,-0.3,22.45,NAC-DS,97.8,97.2,2,2,1,1100296,-11.907932777777798,-61.77747888888889,2127,3465,4666,4746,1251.5517241379312,1703.09,73.48711601488654,13.810882800608828,2,2,FALSE,1320.3175204586037,33.054237365722656,32.910701751708984,18.8196964263916,39.097415924072266,2.802809715270996,7.855742931365967,12064.796875,-0.5739033222198486,4.423735618591309,21.74135398864746,21.998504638671875,11.060670852661133,25.331125259399414,1.988830804824829,3.9554481506347656,7935.59375,-1.3744341135025024,6.568479537963867,4.39327335357666,1.6411328315734863,0,41.52958679199219,6.650291442871094,44.226375579833984,1603.544677734375,2.5792579650878906,11.162006378173828,75.12889862060547,76.3779525756836,51.968502044677734,91.33858489990234,9.250659942626953,85.57470703125,27422.046875,-0.4145897328853607,2.1299149990081787,0.9565311074256897,0.9448819160461426,0.35433071851730347,2.8346457481384277,0.3158721923828125,0.09977524727582932,349.13385009765625,1.324853777885437,8.310249328613281
