"";"PR_GHI";"PR_GHI_pdf_percentage_above"
"1625";56,24;98,3421012917377
"1626";56,25;98,3421012917377
"1627";56,26;98,3421012917377
"1628";56,27;98,3421012917377
"1629";56,28;98,3421012917377
"1630";56,29;98,3421012917377
"1631";56,3;98,3421012917377
"1632";56,31;98,3421012917377
"1633";56,32;98,3421012917377
"1634";56,33;98,2836417875174
"1635";56,34;98,2836417875174
"1636";56,35;98,2836417875174
"1637";56,36;98,2836417875174
"1638";56,37;98,2836417875174
"1639";56,38;98,2836417875174
"1640";56,39;98,2836417875174
"1641";56,4;98,2836417875174
"1642";56,41;98,2836417875174
"1643";56,42;98,2836417875174
"1644";56,43;98,2836417875174
"1645";56,44;98,2245369845811
"1646";56,45;98,2245369845811
"1647";56,46;98,2245369845811
"1648";56,47;98,2245369845811
"1649";56,48;98,2245369845811
"1650";56,49;98,2245369845811
"1651";56,5;98,2245369845811
"1652";56,51;98,2245369845811
"1653";56,52;98,2245369845811
"1654";56,53;98,2245369845811
"1655";56,54;98,2245369845811
"1656";56,55;98,2245369845811
"1657";56,56;98,1648034212335
"1658";56,57;98,1648034212335
"1659";56,58;98,1648034212335
"1660";56,59;98,1648034212335
"1661";56,6;98,1648034212335
"1662";56,61;98,1648034212335
"1663";56,62;98,1648034212335
"1664";56,63;98,1648034212335
"1665";56,64;98,1648034212335
"1666";56,65;98,1648034212335
"1667";56,66;98,1648034212335
"1668";56,67;98,1044535891525
"1669";56,68;98,1044535891525
"1670";56,69;98,1044535891525
"1671";56,7;98,1044535891525
"1672";56,71;98,1044535891525
"1673";56,72;98,1044535891525
"1674";56,73;98,1044535891525
"1675";56,74;98,1044535891525
"1676";56,75;98,1044535891525
"1677";56,76;98,1044535891525
"1678";56,77;98,1044535891525
"1679";56,78;98,043494383285
"1680";56,79;98,043494383285
"1681";56,8;98,043494383285
"1682";56,81;98,043494383285
"1683";56,82;98,043494383285
"1684";56,83;98,043494383285
"1685";56,84;98,043494383285
"1686";56,85;98,043494383285
"1687";56,86;98,043494383285
"1688";56,87;98,043494383285
"1689";56,88;98,043494383285
"1690";56,89;98,043494383285
"1691";56,9;97,981930677342
"1692";56,91;97,981930677342
"1693";56,92;97,981930677342
"1694";56,93;97,981930677342
"1695";56,94;97,981930677342
"1696";56,95;97,981930677342
"1697";56,96;97,981930677342
"1698";56,97;97,981930677342
"1699";56,98;97,981930677342
"1700";56,99;97,981930677342
"1701";57;97,981930677342
"1702";57,01;97,9197645248172
"1703";57,02;97,9197645248172
"1704";57,03;97,9197645248172
"1705";57,04;97,9197645248172
"1706";57,05;97,9197645248172
"1707";57,06;97,9197645248172
"1708";57,07;97,9197645248172
"1709";57,08;97,9197645248172
"1710";57,09;97,9197645248172
"1711";57,1;97,9197645248172
"1712";57,11;97,9197645248172
"1713";57,12;97,856994344005
"1714";57,13;97,856994344005
"1715";57,14;97,856994344005
"1716";57,15;97,856994344005
"1717";57,16;97,856994344005
"1718";57,17;97,856994344005
"1719";57,18;97,856994344005
"1720";57,19;97,856994344005
"1721";57,2;97,856994344005
"1722";57,21;97,856994344005
"1723";57,22;97,856994344005
"1724";57,23;97,856994344005
"1725";57,24;97,7936158950227
"1726";57,25;97,7936158950227
"1727";57,26;97,7936158950227
"1728";57,27;97,7936158950227
"1729";57,28;97,7936158950227
"1730";57,29;97,7936158950227
"1731";57,3;97,7936158950227
"1732";57,31;97,7936158950227
"1733";57,32;97,7936158950227
"1734";57,33;97,7936158950227
"1735";57,34;97,7936158950227
"1736";57,35;97,7296232808001
"1737";57,36;97,7296232808001
"1738";57,37;97,7296232808001
"1739";57,38;97,7296232808001
"1740";57,39;97,7296232808001
"1741";57,4;97,7296232808001
"1742";57,41;97,7296232808001
"1743";57,42;97,7296232808001
"1744";57,43;97,7296232808001
"1745";57,44;97,7296232808001
"1746";57,45;97,7296232808001
"1747";57,46;97,665006446308
"1748";57,47;97,665006446308
"1749";57,48;97,665006446308
"1750";57,49;97,665006446308
"1751";57,5;97,665006446308
"1752";57,51;97,665006446308
"1753";57,52;97,665006446308
"1754";57,53;97,665006446308
"1755";57,54;97,665006446308
"1756";57,55;97,665006446308
"1757";57,56;97,665006446308
"1758";57,57;97,665006446308
"1759";57,58;97,5997524996323
"1760";57,59;97,5997524996323
"1761";57,6;97,5997524996323
"1762";57,61;97,5997524996323
"1763";57,62;97,5997524996323
"1764";57,63;97,5997524996323
"1765";57,64;97,5997524996323
"1766";57,65;97,5997524996323
"1767";57,66;97,5997524996323
"1768";57,67;97,5997524996323
"1769";57,68;97,5997524996323
"1770";57,69;97,5338488297491
"1771";57,7;97,5338488297491
"1772";57,71;97,5338488297491
"1773";57,72;97,5338488297491
"1774";57,73;97,5338488297491
"1775";57,74;97,5338488297491
"1776";57,75;97,5338488297491
"1777";57,76;97,5338488297491
"1778";57,77;97,5338488297491
"1779";57,78;97,5338488297491
"1780";57,79;97,5338488297491
"1781";57,8;97,4672821503895
"1782";57,81;97,4672821503895
"1783";57,82;97,4672821503895
"1784";57,83;97,4672821503895
"1785";57,84;97,4672821503895
"1786";57,85;97,4672821503895
"1787";57,86;97,4672821503895
"1788";57,87;97,4672821503895
"1789";57,88;97,4672821503895
"1790";57,89;97,4672821503895
"1791";57,9;97,4672821503895
"1792";57,91;97,4672821503895
"1793";57,92;97,4000352315274
"1794";57,93;97,4000352315274
"1795";57,94;97,4000352315274
"1796";57,95;97,4000352315274
"1797";57,96;97,4000352315274
"1798";57,97;97,4000352315274
"1799";57,98;97,4000352315274
"1800";57,99;97,4000352315274
"1801";58;97,4000352315274
"1802";58,01;97,4000352315274
"1803";58,02;97,4000352315274
"1804";58,03;97,3320891300349
"1805";58,04;97,3320891300349
"1806";58,05;97,3320891300349
"1807";58,06;97,3320891300349
"1808";58,07;97,3320891300349
"1809";58,08;97,3320891300349
"1810";58,09;97,3320891300349
"1811";58,1;97,3320891300349
"1812";58,11;97,3320891300349
"1813";58,12;97,3320891300349
"1814";58,13;97,3320891300349
"1815";58,14;97,2634273553634
"1816";58,15;97,2634273553634
"1817";58,16;97,2634273553634
"1818";58,17;97,2634273553634
"1819";58,18;97,2634273553634
"1820";58,19;97,2634273553634
"1821";58,2;97,2634273553634
"1822";58,21;97,2634273553634
"1823";58,22;97,2634273553634
"1824";58,23;97,2634273553634
"1825";58,24;97,2634273553634
"1826";58,25;97,1940340884249
"1827";58,26;97,1940340884249
"1828";58,27;97,1940340884249
"1829";58,28;97,1940340884249
"1830";58,29;97,1940340884249
"1831";58,3;97,1940340884249
"1832";58,31;97,1940340884249
"1833";58,32;97,1940340884249
"1834";58,33;97,1940340884249
"1835";58,34;97,1940340884249
"1836";58,35;97,1940340884249
"1837";58,36;97,1940340884249
"1838";58,37;97,1238909822538
"1839";58,38;97,1238909822538
"1840";58,39;97,1238909822538
"1841";58,4;97,1238909822538
"1842";58,41;97,1238909822538
"1843";58,42;97,1238909822538
"1844";58,43;97,1238909822538
"1845";58,44;97,1238909822538
"1846";58,45;97,1238909822538
"1847";58,46;97,1238909822538
"1848";58,47;97,1238909822538
"1849";58,48;97,0529793509176
"1850";58,49;97,0529793509176
"1851";58,5;97,0529793509176
"1852";58,51;97,0529793509176
"1853";58,52;97,0529793509176
"1854";58,53;97,0529793509176
"1855";58,54;97,0529793509176
"1856";58,55;97,0529793509176
"1857";58,56;97,0529793509176
"1858";58,57;97,0529793509176
"1859";58,58;97,0529793509176
"1860";58,59;96,9812841322111
"1861";58,6;96,9812841322111
"1862";58,61;96,9812841322111
"1863";58,62;96,9812841322111
"1864";58,63;96,9812841322111
"1865";58,64;96,9812841322111
"1866";58,65;96,9812841322111
"1867";58,66;96,9812841322111
"1868";58,67;96,9812841322111
"1869";58,68;96,9812841322111
"1870";58,69;96,9812841322111
"1871";58,7;96,9812841322111
"1872";58,71;96,9087921240803
"1873";58,72;96,9087921240803
"1874";58,73;96,9087921240803
"1875";58,74;96,9087921240803
"1876";58,75;96,9087921240803
"1877";58,76;96,9087921240803
"1878";58,77;96,9087921240803
"1879";58,78;96,9087921240803
"1880";58,79;96,9087921240803
"1881";58,8;96,9087921240803
"1882";58,81;96,9087921240803
"1883";58,82;96,8354896105501
"1884";58,83;96,8354896105501
"1885";58,84;96,8354896105501
"1886";58,85;96,8354896105501
"1887";58,86;96,8354896105501
"1888";58,87;96,8354896105501
"1889";58,88;96,8354896105501
"1890";58,89;96,8354896105501
"1891";58,9;96,8354896105501
"1892";58,91;96,8354896105501
"1893";58,92;96,8354896105501
"1894";58,93;96,7613640563634
"1895";58,94;96,7613640563634
"1896";58,95;96,7613640563634
"1897";58,96;96,7613640563634
"1898";58,97;96,7613640563634
"1899";58,98;96,7613640563634
"1900";58,99;96,7613640563634
"1901";59;96,7613640563634
"1902";59,01;96,7613640563634
"1903";59,02;96,7613640563634
"1904";59,03;96,7613640563634
"1905";59,04;96,7613640563634
"1906";59,05;96,6864067288236
"1907";59,06;96,6864067288236
"1908";59,07;96,6864067288236
"1909";59,08;96,6864067288236
"1910";59,09;96,6864067288236
"1911";59,1;96,6864067288236
"1912";59,11;96,6864067288236
"1913";59,12;96,6864067288236
"1914";59,13;96,6864067288236
"1915";59,14;96,6864067288236
"1916";59,15;96,6864067288236
"1917";59,16;96,6106113076789
"1918";59,17;96,6106113076789
"1919";59,18;96,6106113076789
"1920";59,19;96,6106113076789
"1921";59,2;96,6106113076789
"1922";59,21;96,6106113076789
"1923";59,22;96,6106113076789
"1924";59,23;96,6106113076789
"1925";59,24;96,6106113076789
"1926";59,25;96,6106113076789
"1927";59,26;96,6106113076789
"1928";59,27;96,5339729061419
"1929";59,28;96,5339729061419
"1930";59,29;96,5339729061419
"1931";59,3;96,5339729061419
"1932";59,31;96,5339729061419
"1933";59,32;96,5339729061419
"1934";59,33;96,5339729061419
"1935";59,34;96,5339729061419
"1936";59,35;96,5339729061419
"1937";59,36;96,5339729061419
"1938";59,37;96,5339729061419
"1939";59,38;96,5339729061419
"1940";59,39;96,4564893305137
"1941";59,4;96,4564893305137
"1942";59,41;96,4564893305137
"1943";59,42;96,4564893305137
"1944";59,43;96,4564893305137
"1945";59,44;96,4564893305137
"1946";59,45;96,4564893305137
"1947";59,46;96,4564893305137
"1948";59,47;96,4564893305137
"1949";59,48;96,4564893305137
"1950";59,49;96,4564893305137
"1951";59,5;96,3781615655418
"1952";59,51;96,3781615655418
"1953";59,52;96,3781615655418
"1954";59,53;96,3781615655418
"1955";59,54;96,3781615655418
"1956";59,55;96,3781615655418
"1957";59,56;96,3781615655418
"1958";59,57;96,3781615655418
"1959";59,58;96,3781615655418
"1960";59,59;96,3781615655418
"1961";59,6;96,3781615655418
"1962";59,61;96,2989926331872
"1963";59,62;96,2989926331872
"1964";59,63;96,2989926331872
"1965";59,64;96,2989926331872
"1966";59,65;96,2989926331872
"1967";59,66;96,2989926331872
"1968";59,67;96,2989926331872
"1969";59,68;96,2989926331872
"1970";59,69;96,2989926331872
"1971";59,7;96,2989926331872
"1972";59,71;96,2989926331872
"1973";59,72;96,2989926331872
"1974";59,73;96,2189883181432
"1975";59,74;96,2189883181432
"1976";59,75;96,2189883181432
"1977";59,76;96,2189883181432
"1978";59,77;96,2189883181432
"1979";59,78;96,2189883181432
"1980";59,79;96,2189883181432
"1981";59,8;96,2189883181432
"1982";59,81;96,2189883181432
"1983";59,82;96,2189883181432
"1984";59,83;96,2189883181432
"1985";59,84;96,1381583877622
"1986";59,85;96,1381583877622
"1987";59,86;96,1381583877622
"1988";59,87;96,1381583877622
"1989";59,88;96,1381583877622
"1990";59,89;96,1381583877622
"1991";59,9;96,1381583877622
"1992";59,91;96,1381583877622
"1993";59,92;96,1381583877622
"1994";59,93;96,1381583877622
"1995";59,94;96,1381583877622
"1996";59,95;96,0565146355457
"1997";59,96;96,0565146355457
"1998";59,97;96,0565146355457
"1999";59,98;96,0565146355457
"2000";59,99;96,0565146355457
"2001";60;96,0565146355457
"2002";60,01;96,0565146355457
"2003";60,02;96,0565146355457
"2004";60,03;96,0565146355457
"2005";60,04;96,0565146355457
"2006";60,05;96,0565146355457
"2007";60,06;96,0565146355457
"2008";60,07;95,974069566878
"2009";60,08;95,974069566878
"2010";60,09;95,974069566878
"2011";60,1;95,974069566878
"2012";60,11;95,974069566878
"2013";60,12;95,974069566878
"2014";60,13;95,974069566878
"2015";60,14;95,974069566878
"2016";60,15;95,974069566878
"2017";60,16;95,974069566878
"2018";60,17;95,974069566878
"2019";60,18;95,8908388360538
"2020";60,19;95,8908388360538
"2021";60,2;95,8908388360538
"2022";60,21;95,8908388360538
"2023";60,22;95,8908388360538
"2024";60,23;95,8908388360538
"2025";60,24;95,8908388360538
"2026";60,25;95,8908388360538
"2027";60,26;95,8908388360538
"2028";60,27;95,8908388360538
"2029";60,28;95,8908388360538
"2030";60,29;95,8068428633297
"2031";60,3;95,8068428633297
"2032";60,31;95,8068428633297
"2033";60,32;95,8068428633297
"2034";60,33;95,8068428633297
"2035";60,34;95,8068428633297
"2036";60,35;95,8068428633297
"2037";60,36;95,8068428633297
"2038";60,37;95,8068428633297
"2039";60,38;95,8068428633297
"2040";60,39;95,8068428633297
"2041";60,4;95,8068428633297
"2042";60,41;95,722102676375
"2043";60,42;95,722102676375
"2044";60,43;95,722102676375
"2045";60,44;95,722102676375
"2046";60,45;95,722102676375
"2047";60,46;95,722102676375
"2048";60,47;95,722102676375
"2049";60,48;95,722102676375
"2050";60,49;95,722102676375
"2051";60,5;95,722102676375
"2052";60,51;95,722102676375
"2053";60,52;95,6366379953369
"2054";60,53;95,6366379953369
"2055";60,54;95,6366379953369
"2056";60,55;95,6366379953369
"2057";60,56;95,6366379953369
"2058";60,57;95,6366379953369
"2059";60,58;95,6366379953369
"2060";60,59;95,6366379953369
"2061";60,6;95,6366379953369
"2062";60,61;95,6366379953369
"2063";60,62;95,6366379953369
"2064";60,63;95,550471075309
"2065";60,64;95,550471075309
"2066";60,65;95,550471075309
"2067";60,66;95,550471075309
"2068";60,67;95,550471075309
"2069";60,68;95,550471075309
"2070";60,69;95,550471075309
"2071";60,7;95,550471075309
"2072";60,71;95,550471075309
"2073";60,72;95,550471075309
"2074";60,73;95,550471075309
"2075";60,74;95,4636288722882
"2076";60,75;95,4636288722882
"2077";60,76;95,4636288722882
"2078";60,77;95,4636288722882
"2079";60,78;95,4636288722882
"2080";60,79;95,4636288722882
"2081";60,8;95,4636288722882
"2082";60,81;95,4636288722882
"2083";60,82;95,4636288722882
"2084";60,83;95,4636288722882
"2085";60,84;95,4636288722882
"2086";60,85;95,4636288722882
"2087";60,86;95,3761374407673
"2088";60,87;95,3761374407673
"2089";60,88;95,3761374407673
"2090";60,89;95,3761374407673
"2091";60,9;95,3761374407673
"2092";60,91;95,3761374407673
"2093";60,92;95,3761374407673
"2094";60,93;95,3761374407673
"2095";60,94;95,3761374407673
"2096";60,95;95,3761374407673
"2097";60,96;95,3761374407673
"2098";60,97;95,2880193032312
"2099";60,98;95,2880193032312
"2100";60,99;95,2880193032312
"2101";61;95,2880193032312
"2102";61,01;95,2880193032312
"2103";61,02;95,2880193032312
"2104";61,03;95,2880193032312
"2105";61,04;95,2880193032312
"2106";61,05;95,2880193032312
"2107";61,06;95,2880193032312
"2108";61,07;95,2880193032312
"2109";61,08;95,1992980976552
"2110";61,09;95,1992980976552
"2111";61,1;95,1992980976552
"2112";61,11;95,1992980976552
"2113";61,12;95,1992980976552
"2114";61,13;95,1992980976552
"2115";61,14;95,1992980976552
"2116";61,15;95,1992980976552
"2117";61,16;95,1992980976552
"2118";61,17;95,1992980976552
"2119";61,18;95,1992980976552
"2120";61,19;95,1992980976552
"2121";61,2;95,1100008795987
"2122";61,21;95,1100008795987
"2123";61,22;95,1100008795987
"2124";61,23;95,1100008795987
"2125";61,24;95,1100008795987
"2126";61,25;95,1100008795987
"2127";61,26;95,1100008795987
"2128";61,27;95,1100008795987
"2129";61,28;95,1100008795987
"2130";61,29;95,1100008795987
"2131";61,3;95,1100008795987
"2132";61,31;95,0201522654214
"2133";61,32;95,0201522654214
"2134";61,33;95,0201522654214
"2135";61,34;95,0201522654214
"2136";61,35;95,0201522654214
"2137";61,36;95,0201522654214
"2138";61,37;95,0201522654214
"2139";61,38;95,0201522654214
"2140";61,39;95,0201522654214
"2141";61,4;95,0201522654214
"2142";61,41;95,0201522654214
"2143";61,42;94,9297715562008
"2144";61,43;94,9297715562008
"2145";61,44;94,9297715562008
"2146";61,45;94,9297715562008
"2147";61,46;94,9297715562008
"2148";61,47;94,9297715562008
"2149";61,48;94,9297715562008
"2150";61,49;94,9297715562008
"2151";61,5;94,9297715562008
"2152";61,51;94,9297715562008
"2153";61,52;94,9297715562008
"2154";61,53;94,9297715562008
"2155";61,54;94,8388773401038
"2156";61,55;94,8388773401038
"2157";61,56;94,8388773401038
"2158";61,57;94,8388773401038
"2159";61,58;94,8388773401038
"2160";61,59;94,8388773401038
"2161";61,6;94,8388773401038
"2162";61,61;94,8388773401038
"2163";61,62;94,8388773401038
"2164";61,63;94,8388773401038
"2165";61,64;94,8388773401038
"2166";61,65;94,7474887824785
"2167";61,66;94,7474887824785
"2168";61,67;94,7474887824785
"2169";61,68;94,7474887824785
"2170";61,69;94,7474887824785
"2171";61,7;94,7474887824785
"2172";61,71;94,7474887824785
"2173";61,72;94,7474887824785
"2174";61,73;94,7474887824785
"2175";61,74;94,7474887824785
"2176";61,75;94,7474887824785
"2177";61,76;94,6556210063931
"2178";61,77;94,6556210063931
"2179";61,78;94,6556210063931
"2180";61,79;94,6556210063931
"2181";61,8;94,6556210063931
"2182";61,81;94,6556210063931
"2183";61,82;94,6556210063931
"2184";61,83;94,6556210063931
"2185";61,84;94,6556210063931
"2186";61,85;94,6556210063931
"2187";61,86;94,6556210063931
"2188";61,87;94,6556210063931
"2189";61,88;94,5632831930534
"2190";61,89;94,5632831930534
"2191";61,9;94,5632831930534
"2192";61,91;94,5632831930534
"2193";61,92;94,5632831930534
"2194";61,93;94,5632831930534
"2195";61,94;94,5632831930534
"2196";61,95;94,5632831930534
"2197";61,96;94,5632831930534
"2198";61,97;94,5632831930534
"2199";61,98;94,5632831930534
"2200";61,99;94,4704821045531
"2201";62;94,4704821045531
"2202";62,01;94,4704821045531
"2203";62,02;94,4704821045531
"2204";62,03;94,4704821045531
"2205";62,04;94,4704821045531
"2206";62,05;94,4704821045531
"2207";62,06;94,4704821045531
"2208";62,07;94,4704821045531
"2209";62,08;94,4704821045531
"2210";62,09;94,4704821045531
"2211";62,1;94,377220463436
"2212";62,11;94,377220463436
"2213";62,12;94,377220463436
"2214";62,13;94,377220463436
"2215";62,14;94,377220463436
"2216";62,15;94,377220463436
"2217";62,16;94,377220463436
"2218";62,17;94,377220463436
"2219";62,18;94,377220463436
"2220";62,19;94,377220463436
"2221";62,2;94,377220463436
"2222";62,21;94,377220463436
"2223";62,22;94,2834952004253
"2224";62,23;94,2834952004253
"2225";62,24;94,2834952004253
"2226";62,25;94,2834952004253
"2227";62,26;94,2834952004253
"2228";62,27;94,2834952004253
"2229";62,28;94,2834952004253
"2230";62,29;94,2834952004253
"2231";62,3;94,2834952004253
"2232";62,31;94,2834952004253
"2233";62,32;94,2834952004253
"2234";62,33;94,1892985189731
"2235";62,34;94,1892985189731
"2236";62,35;94,1892985189731
"2237";62,36;94,1892985189731
"2238";62,37;94,1892985189731
"2239";62,38;94,1892985189731
"2240";62,39;94,1892985189731
"2241";62,4;94,1892985189731
"2242";62,41;94,1892985189731
"2243";62,42;94,1892985189731
"2244";62,43;94,1892985189731
"2245";62,44;94,0946190954873
"2246";62,45;94,0946190954873
"2247";62,46;94,0946190954873
"2248";62,47;94,0946190954873
"2249";62,48;94,0946190954873
"2250";62,49;94,0946190954873
"2251";62,5;94,0946190954873
"2252";62,51;94,0946190954873
"2253";62,52;94,0946190954873
"2254";62,53;94,0946190954873
"2255";62,54;94,0946190954873
"2256";62,55;94,0946190954873
"2257";62,56;93,9994353935302
"2258";62,57;93,9994353935302
"2259";62,58;93,9994353935302
"2260";62,59;93,9994353935302
"2261";62,6;93,9994353935302
"2262";62,61;93,9994353935302
"2263";62,62;93,9994353935302
"2264";62,63;93,9994353935302
"2265";62,64;93,9994353935302
"2266";62,65;93,9994353935302
"2267";62,66;93,9994353935302
"2268";62,67;93,9037181351514
"2269";62,68;93,9037181351514
"2270";62,69;93,9037181351514
"2271";62,7;93,9037181351514
"2272";62,71;93,9037181351514
"2273";62,72;93,9037181351514
"2274";62,73;93,9037181351514
"2275";62,74;93,9037181351514
"2276";62,75;93,9037181351514
"2277";62,76;93,9037181351514
"2278";62,77;93,9037181351514
"2279";62,78;93,8074366897657
"2280";62,79;93,8074366897657
"2281";62,8;93,8074366897657
"2282";62,81;93,8074366897657
"2283";62,82;93,8074366897657
"2284";62,83;93,8074366897657
"2285";62,84;93,8074366897657
"2286";62,85;93,8074366897657
"2287";62,86;93,8074366897657
"2288";62,87;93,8074366897657
"2289";62,88;93,8074366897657
"2290";62,89;93,8074366897657
"2291";62,9;93,7105562069672
"2292";62,91;93,7105562069672
"2293";62,92;93,7105562069672
"2294";62,93;93,7105562069672
"2295";62,94;93,7105562069672
"2296";62,95;93,7105562069672
"2297";62,96;93,7105562069672
"2298";62,97;93,7105562069672
"2299";62,98;93,7105562069672
"2300";62,99;93,7105562069672
"2301";63;93,7105562069672
"2302";63,01;93,6130258579515
"2303";63,02;93,6130258579515
"2304";63,03;93,6130258579515
"2305";63,04;93,6130258579515
"2306";63,05;93,6130258579515
"2307";63,06;93,6130258579515
"2308";63,07;93,6130258579515
"2309";63,08;93,6130258579515
"2310";63,09;93,6130258579515
"2311";63,1;93,6130258579515
"2312";63,11;93,6130258579515
"2313";63,12;93,5147849638965
"2314";63,13;93,5147849638965
"2315";63,14;93,5147849638965
"2316";63,15;93,5147849638965
"2317";63,16;93,5147849638965
"2318";63,17;93,5147849638965
"2319";63,18;93,5147849638965
"2320";63,19;93,5147849638965
"2321";63,2;93,5147849638965
"2322";63,21;93,5147849638965
"2323";63,22;93,5147849638965
"2324";63,23;93,4157756275734
"2325";63,24;93,4157756275734
"2326";63,25;93,4157756275734
"2327";63,26;93,4157756275734
"2328";63,27;93,4157756275734
"2329";63,28;93,4157756275734
"2330";63,29;93,4157756275734
"2331";63,3;93,4157756275734
"2332";63,31;93,4157756275734
"2333";63,32;93,4157756275734
"2334";63,33;93,4157756275734
"2335";63,34;93,4157756275734
"2336";63,35;93,3159364630766
"2337";63,36;93,3159364630766
"2338";63,37;93,3159364630766
"2339";63,38;93,3159364630766
"2340";63,39;93,3159364630766
"2341";63,4;93,3159364630766
"2342";63,41;93,3159364630766
"2343";63,42;93,3159364630766
"2344";63,43;93,3159364630766
"2345";63,44;93,3159364630766
"2346";63,45;93,3159364630766
"2347";63,46;93,21518575421
"2348";63,47;93,21518575421
"2349";63,48;93,21518575421
"2350";63,49;93,21518575421
"2351";63,5;93,21518575421
"2352";63,51;93,21518575421
"2353";63,52;93,21518575421
"2354";63,53;93,21518575421
"2355";63,54;93,21518575421
"2356";63,55;93,21518575421
"2357";63,56;93,21518575421
"2358";63,57;93,1134298455867
"2359";63,58;93,1134298455867
"2360";63,59;93,1134298455867
"2361";63,6;93,1134298455867
"2362";63,61;93,1134298455867
"2363";63,62;93,1134298455867
"2364";63,63;93,1134298455867
"2365";63,64;93,1134298455867
"2366";63,65;93,1134298455867
"2367";63,66;93,1134298455867
"2368";63,67;93,1134298455867
"2369";63,68;93,1134298455867
"2370";63,69;93,0105822428142
"2371";63,7;93,0105822428142
"2372";63,71;93,0105822428142
"2373";63,72;93,0105822428142
"2374";63,73;93,0105822428142
"2375";63,74;93,0105822428142
"2376";63,75;93,0105822428142
"2377";63,76;93,0105822428142
"2378";63,77;93,0105822428142
"2379";63,78;93,0105822428142
"2380";63,79;93,0105822428142
"2381";63,8;92,9065554050559
"2382";63,81;92,9065554050559
"2383";63,82;92,9065554050559
"2384";63,83;92,9065554050559
"2385";63,84;92,9065554050559
"2386";63,85;92,9065554050559
"2387";63,86;92,9065554050559
"2388";63,87;92,9065554050559
"2389";63,88;92,9065554050559
"2390";63,89;92,9065554050559
"2391";63,9;92,9065554050559
"2392";63,91;92,8012393497185
"2393";63,92;92,8012393497185
"2394";63,93;92,8012393497185
"2395";63,94;92,8012393497185
"2396";63,95;92,8012393497185
"2397";63,96;92,8012393497185
"2398";63,97;92,8012393497185
"2399";63,98;92,8012393497185
"2400";63,99;92,8012393497185
"2401";64;92,8012393497185
"2402";64,01;92,8012393497185
"2403";64,02;92,8012393497185
"2404";64,03;92,6945104001555
"2405";64,04;92,6945104001555
"2406";64,05;92,6945104001555
"2407";64,06;92,6945104001555
"2408";64,07;92,6945104001555
"2409";64,08;92,6945104001555
"2410";64,09;92,6945104001555
"2411";64,1;92,6945104001555
"2412";64,11;92,6945104001555
"2413";64,12;92,6945104001555
"2414";64,13;92,6945104001555
"2415";64,14;92,5862561241745
"2416";64,15;92,5862561241745
"2417";64,16;92,5862561241745
"2418";64,17;92,5862561241745
"2419";64,18;92,5862561241745
"2420";64,19;92,5862561241745
"2421";64,2;92,5862561241745
"2422";64,21;92,5862561241745
"2423";64,22;92,5862561241745
"2424";64,23;92,5862561241745
"2425";64,24;92,5862561241745
"2426";64,25;92,4763671169281
"2427";64,26;92,4763671169281
"2428";64,27;92,4763671169281
"2429";64,28;92,4763671169281
"2430";64,29;92,4763671169281
"2431";64,3;92,4763671169281
"2432";64,31;92,4763671169281
"2433";64,32;92,4763671169281
"2434";64,33;92,4763671169281
"2435";64,34;92,4763671169281
"2436";64,35;92,4763671169281
"2437";64,36;92,4763671169281
"2438";64,37;92,3647121013538
"2439";64,38;92,3647121013538
"2440";64,39;92,3647121013538
"2441";64,4;92,3647121013538
"2442";64,41;92,3647121013538
"2443";64,42;92,3647121013538
"2444";64,43;92,3647121013538
"2445";64,44;92,3647121013538
"2446";64,45;92,3647121013538
"2447";64,46;92,3647121013538
"2448";64,47;92,3647121013538
"2449";64,48;92,2511450902464
"2450";64,49;92,2511450902464
"2451";64,5;92,2511450902464
"2452";64,51;92,2511450902464
"2453";64,52;92,2511450902464
"2454";64,53;92,2511450902464
"2455";64,54;92,2511450902464
"2456";64,55;92,2511450902464
"2457";64,56;92,2511450902464
"2458";64,57;92,2511450902464
"2459";64,58;92,2511450902464
"2460";64,59;92,1355346418666
"2461";64,6;92,1355346418666
"2462";64,61;92,1355346418666
"2463";64,62;92,1355346418666
"2464";64,63;92,1355346418666
"2465";64,64;92,1355346418666
"2466";64,65;92,1355346418666
"2467";64,66;92,1355346418666
"2468";64,67;92,1355346418666
"2469";64,68;92,1355346418666
"2470";64,69;92,1355346418666
"2471";64,7;92,1355346418666
"2472";64,71;92,0177575286482
"2473";64,72;92,0177575286482
"2474";64,73;92,0177575286482
"2475";64,74;92,0177575286482
"2476";64,75;92,0177575286482
"2477";64,76;92,0177575286482
"2478";64,77;92,0177575286482
"2479";64,78;92,0177575286482
"2480";64,79;92,0177575286482
"2481";64,8;92,0177575286482
"2482";64,81;92,0177575286482
"2483";64,82;91,8976718152583
"2484";64,83;91,8976718152583
"2485";64,84;91,8976718152583
"2486";64,85;91,8976718152583
"2487";64,86;91,8976718152583
"2488";64,87;91,8976718152583
"2489";64,88;91,8976718152583
"2490";64,89;91,8976718152583
"2491";64,9;91,8976718152583
"2492";64,91;91,8976718152583
"2493";64,92;91,8976718152583
"2494";64,93;91,7751209854181
"2495";64,94;91,7751209854181
"2496";64,95;91,7751209854181
"2497";64,96;91,7751209854181
"2498";64,97;91,7751209854181
"2499";64,98;91,7751209854181
"2500";64,99;91,7751209854181
"2501";65;91,7751209854181
"2502";65,01;91,7751209854181
"2503";65,02;91,7751209854181
"2504";65,03;91,7751209854181
